"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"73495","AT 2020adjn","00:43:58.875","+15:24:19.52","","","WISEA J004358.79+152419.1","0.112036","ALeRCE, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20acymzwb","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.9818","r-ZTF","2020-12-19 03:27:16.001","ALeRCE","",""
"73494","AT 2020adjm","08:01:52.777","+65:36:08.40","","","SDSS J080152.75+653606.9","0.287","ALeRCE","ZTF","","ZTF","ZTF20aczdrqo","P48 - ZTF-Cam","","1","1","","20.8717","g-ZTF","2020-12-16 10:20:42.996","ALeRCE","",""
"73493","AT 2020adjl","08:14:31.097","+76:41:02.23","","","","","ALeRCE","ZTF","","ZTF","ZTF20acxqxbd","P48 - ZTF-Cam","","1","1","","20.5732","r-ZTF","2020-12-16 09:17:31.004","ALeRCE","",""
"73492","AT 2020adjk","07:59:10.281","+68:06:26.86","","","WISEA J075910.44+680627.3","","ALeRCE","ZTF","","ZTF","ZTF20aczaldj","P48 - ZTF-Cam","","1","1","","20.6297","g-ZTF","2020-12-16 08:23:49.001","ALeRCE","",""
"73491","AT 2020adjj","07:10:53.511","+42:40:51.59","","","WISEA J071053.21+424047.9","","ALeRCE","ZTF","","ZTF","ZTF20acylptw","P48 - ZTF-Cam","","1","1","","20.5771","g-ZTF","2020-12-16 08:14:16.999","ALeRCE","",""
"73490","AT 2020adji","07:02:52.924","+47:13:27.89","","","WISEA J070252.92+471327.9","","ALeRCE","ZTF","","ZTF","ZTF20acwjkxg","P48 - ZTF-Cam","","1","1","","20.321","r-ZTF","2020-12-16 07:21:04.000","ALeRCE","",""
"73489","AT 2020adjh","01:23:12.797","+28:32:42.58","","","","","ALeRCE","ZTF","","ZTF","ZTF20acyzqyn","P48 - ZTF-Cam","","1","1","","20.3839","r-ZTF","2020-12-16 05:16:53.003","ALeRCE","",""
"73488","AT 2020adjg","15:49:39.121","+10:26:23.91","","","2MASX J15493935+1026287","0.071846","ALeRCE","ZTF","","ZTF","ZTF20aczhkic","P48 - ZTF-Cam","","1","1","","19.6736","r-ZTF","2020-12-15 13:18:16.004","ALeRCE","",""
"73487","AT 2020adjf","13:19:16.946","+00:47:10.71","","","WISEA J131917.21+004708.2","0.101797","ALeRCE","ZTF","","ZTF","ZTF20aczfxqm","P48 - ZTF-Cam","","1","1","","19.9524","g-ZTF","2020-12-15 12:59:45.004","ALeRCE","",""
"73486","AT 2020adje","10:35:28.000","+31:38:02.39","","","","","ZTF","ZTF","","ZTF","ZTF20aamsouh","P48 - ZTF-Cam","","1","1","","18.87","r-ZTF","2020-02-12 07:19:12.000","ZTF_Bot1","",""
"73485","AT 2020adjd","07:11:22.680","-41:36:21.82","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20fva","Gaia - Gaia-photometric","","1","1","","18.46","G-Gaia","2020-12-19 19:43:40.800","Gaia_Bot1","",""
"73484","AT 2020adjc","18:31:58.640","+39:20:47.36","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20fuz","Gaia - Gaia-photometric","","1","1","","17.88","G-Gaia","2020-12-20 04:45:07.200","Gaia_Bot1","",""
"73483","AT 2020adjb","11:08:31.372","+49:26:53.48","","","","","ZTF","ZTF","","ZTF","ZTF20aakqxsq","P48 - ZTF-Cam","","1","1","","20.21","g-ZTF","2020-01-29 09:18:43.200","ZTF_Bot1","",""
"73482","AT 2020adja","18:32:07.880","+37:36:47.20","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20fuw","Gaia - Gaia-photometric","","1","1","","18.81","G-Gaia","2020-12-19 14:58:33.600","Gaia_Bot1","",""
"73481","AT 2020adiz","08:45:47.040","-44:51:12.31","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20fuu","Gaia - Gaia-photometric","","1","1","","17.56","G-Gaia","2020-12-19 17:38:24.000","Gaia_Bot1","",""
"73480","AT 2020adiy","08:51:30.360","-44:40:09.91","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20fut","Gaia - Gaia-photometric","","1","1","","13.14","G-Gaia","2020-12-19 17:36:57.600","Gaia_Bot1","",""
"73479","AT 2020adix","10:12:32.862","+06:31:41.83","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20mls","PS1 - GPC1","","1","1","","19.59","g-Sloan","2020-11-14 15:14:24.000","YSE_Bot1","",""
"73478","AT 2020adiw","04:57:25.970","-05:06:19.52","","","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20acxwbrk","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.4894","r-ZTF","2020-12-15 06:08:26.304","ZTF_CLU_PUBLIC","",""
"73477","AT 2020adiv","06:03:19.005","+30:14:09.46","","","","","ZTF","ZTF","","ZTF","ZTF20accxjsv","P48 - ZTF-Cam","","1","1","","20.4881","r-ZTF","2020-09-16 11:49:29.280","ZTF_CLU_PUBLIC","",""
"73476","AT 2020adiu","03:34:02.018","-16:21:08.24","","","","","ZTF","ZTF","","ZTF","ZTF20aczaawu","P48 - ZTF-Cam","","1","1","","19.9292","g-ZTF","2020-12-21 06:02:28.608","ZTF_CLU_PUBLIC","","TESS-active sector/s (30,31);TESS-Sector31"
"73475","AT 2020adit","10:23:12.190","+16:24:32.35","","","","","ZTF","ZTF","","ZTF","ZTF20aczediz","P48 - ZTF-Cam","","1","1","","20.3972","g-ZTF","2020-12-20 09:50:53.376","ZTF_CLU_PUBLIC","",""
"73474","AT 2020adis","15:04:23.483","+35:53:48.28","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20aczgoml","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","20.0874","g-ZTF","2020-12-19 12:06:31.392","ZTF_CLU_PUBLIC","",""
"73473","AT 2020adir","09:09:17.485","+06:51:32.30","","","","","ZTF","ZTF","","ZTF","ZTF20acwvkve","P48 - ZTF-Cam","","1","1","","19.8826","r-ZTF","2020-12-16 09:42:15.840","ZTF_CLU_PUBLIC","",""
"73472","AT 2020adiq","00:41:24.336","-44:19:26.94","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bhfg","ATLAS1 - ACAM1","","1","1","","18.754","orange-ATLAS","2020-12-20 05:49:55.200","ATLAS_Bot1","",""
"73471","AT 2020adip","21:40:27.892","+04:33:17.64","","","","","ATLAS, Pan-STARRS1","ATLAS, Pan-STARRS1","","ATLAS; Pan-STARRS1","ATLAS20bhoo","ATLAS1 - ACAM1, PS1 - GPC1","","1","1","","18.806","cyan-ATLAS","2020-12-11 05:29:45.600","ATLAS_Bot1","",""
"73470","AT 2020adio","23:12:08.740","-40:51:28.76","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bhfj","ATLAS1 - ACAM1","","1","1","","18.949","cyan-ATLAS","2020-12-10 05:42:43.200","ATLAS_Bot1","",""
"73469","AT 2020adin","03:18:48.352","-34:47:28.23","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bhft","ATLAS1 - ACAM1","","1","1","","19.145","cyan-ATLAS","2020-12-14 08:21:07.200","ATLAS_Bot1","","TESS-active sector/s (30,31);TESS-Sector31"
"73468","AT 2020adim","05:36:27.745","-17:04:28.50","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bhfw","ATLAS1 - ACAM1","","1","1","","19.587","cyan-ATLAS","2020-12-10 10:01:55.200","ATLAS_Bot1","",""
"73467","AT 2020adil","10:01:16.465","-34:10:44.76","","","","","ATLAS","ATLAS","","ATLAS","ATLAS20bhhb","ATLAS1 - ACAM1","","1","1","","19.331","orange-ATLAS","2020-12-10 14:21:07.200","ATLAS_Bot1","",""
"73466","AT 2020adik","12:31:23.621","-13:54:42.93","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF20aczfwjj","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.71","g-ZTF","2020-12-19 12:01:26.400","ZTF_Bot1","",""
"73465","AT 2020adij","12:16:03.346","+45:20:37.60","","","","","ZTF","ZTF","","ZTF","ZTF20acyybwo","P48 - ZTF-Cam","","1","1","","19.501","g-ZTF","2020-12-17 11:22:58.656","ZTF_CLU_PUBLIC","",""
"73464","AT 2020adii","10:59:53.413","+59:57:16.06","","","","","ZTF","ZTF","","ZTF","ZTF20acywbes","P48 - ZTF-Cam","","1","1","","18.4092","g-ZTF","2020-12-20 09:45:14.688","ZTF_CLU_PUBLIC","",""
"73463","AT 2020adih","15:05:05.812","+38:27:43.07","","","","","ZTF","ZTF","","ZTF","ZTF20acxzkds","P48 - ZTF-Cam","","1","1","","19.74","g-ZTF","2020-12-19 12:13:16.608","ZTF_AMPEL_COMPLETE","",""
"73462","AT 2020adig","13:47:41.838","-11:22:16.66","","","","","ZTF","ZTF","","ZTF","ZTF20abgoagd","P48 - ZTF-Cam","","1","1","","19.65","r-ZTF","2020-12-10 13:13:48.864","ZTF_AMPEL_COMPLETE","",""
"73461","AT 2020adif","11:37:34.323","-02:25:25.69","","","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","","Pan-STARRS1; ZTF","ZTF20aczefjj","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.59","r-ZTF","2020-12-21 10:04:18.624","ZTF_AMPEL_COMPLETE","",""
"73460","AT 2020adie","12:36:25.326","-06:09:59.02","","","","","ZTF","ZTF","","ZTF","ZTF20acrsbgc","P48 - ZTF-Cam","","1","1","","19.5","g-ZTF","2020-12-21 11:13:39.648","ZTF_AMPEL_COMPLETE","",""
